zcta5,year,assessment_type,is_caaspp,is_cst,school_year_complete,n_schools,avg_pct_met_ela,avg_pct_met_math,avg_pct_met_overall,median_pct_met_overall,min_pct_met_overall,max_pct_met_overall,overall_score_range,total_students_tested,total_students_tested_reported_positive,total_students_tested_unreliable,school_quality_extended_eligible
93741,2023,CAASPP,True,False,True,1,63.79,55.18,59.48,59.48,59.48,59.48,0.0,0,False,True,True
93741,2024,CAASPP,True,False,True,1,65.46,47.27,56.36,56.36,56.36,56.36,0.0,0,False,True,True
93901,2012,CST,False,True,True,8,45.98,48.78,47.56,46.62,33.86,65.2,31.340000000000003,6884,True,False,True
93901,2013,CST,False,True,True,8,43.11,45.21,44.73,40.97,34.48,60.17,25.690000000000005,7312,True,False,True
93901,2014,INTERPOLATED,False,False,False,8,40.78,40.05,40.7,40.24,29.99,55.84,25.850000000000005,3656,True,False,True
93901,2015,CAASPP,True,False,True,9,38.44,34.89,36.67,39.5,25.5,51.5,26.0,0,False,True,True
93901,2016,CAASPP,True,False,True,9,38.78,35.11,36.94,40.0,25.0,43.0,18.0,0,False,True,True
93901,2017,CAASPP,True,False,True,9,41.43,34.71,38.07,38.84,28.56,43.33,14.77,0,False,True,True
93901,2018,CAASPP,True,False,True,9,39.03,34.89,36.96,36.24,32.43,41.82,9.39,0,False,True,True
93901,2019,CAASPP,True,False,True,9,39.04,36.48,37.76,38.49,30.3,44.66,14.359999999999996,0,False,True,True
93901,2022,CAASPP,True,False,True,8,38.95,35.8,37.37,36.96,32.52,45.68,13.159999999999997,0,False,True,True
93901,2023,CAASPP,True,False,True,8,39.57,35.16,37.36,36.95,29.16,45.72,16.56,0,False,True,True
93901,2024,CAASPP,True,False,True,8,37.14,35.22,36.18,35.46,29.72,47.64,17.92,0,False,True,True
93905,2012,CST,False,True,True,14,35.51,49.32,41.82,42.26,32.73,55.66,22.93,15008,True,False,True
93905,2013,CST,False,True,True,14,36.89,53.33,44.54,44.03,30.74,55.96,25.220000000000002,15421,True,False,True
93905,2014,INTERPOLATED,False,False,False,14,33.78,43.43,38.32,38.52,27.62,47.23,19.609999999999996,7710,True,False,True
93905,2015,CAASPP,True,False,True,15,30.67,33.53,32.1,33.0,24.5,38.5,14.0,0,False,True,True
93905,2016,CAASPP,True,False,True,15,31.67,34.0,32.83,33.5,25.5,39.0,13.5,0,False,True,True
93905,2017,CAASPP,True,False,True,15,31.94,33.47,32.71,32.48,27.1,40.14,13.04,0,False,True,True
93905,2018,CAASPP,True,False,True,15,35.9,34.93,35.41,34.89,31.58,42.94,11.36,0,False,True,True
93905,2019,CAASPP,True,False,True,15,36.98,36.59,36.78,36.52,32.51,47.78,15.270000000000003,0,False,True,True
93905,2022,CAASPP,True,False,True,15,32.95,31.15,32.05,33.72,24.79,39.86,15.07,0,False,True,True
93905,2023,CAASPP,True,False,True,15,31.51,31.6,31.56,30.87,24.2,40.32,16.12,0,False,True,True
93905,2024,CAASPP,True,False,True,15,32.93,33.62,33.28,33.72,27.77,42.0,14.23,0,False,True,True
93906,2012,CST,False,True,True,20,35.84,46.57,36.97,42.48,0.0,68.38,68.38,14873,True,False,True
93906,2013,CST,False,True,True,20,34.13,47.56,35.56,40.65,0.0,64.13,64.13,14994,True,False,True
93906,2014,INTERPOLATED,False,False,False,20,32.64,38.86,32.73,36.83,3.0,53.32,50.32,7497,True,False,True
93906,2015,CAASPP,True,False,True,20,31.15,30.17,29.9,33.0,6.0,42.5,36.5,0,False,True,True
93906,2016,CAASPP,True,False,True,20,32.95,29.15,30.42,37.0,7.0,43.5,36.5,0,False,True,True
93906,2017,CAASPP,True,False,True,20,33.51,29.3,30.82,32.21,5.88,47.01,41.129999999999995,0,False,True,True
93906,2018,CAASPP,True,False,True,18,35.54,30.01,32.77,33.02,15.0,49.68,34.68,0,False,True,True
93906,2019,CAASPP,True,False,True,18,36.85,32.48,34.55,35.94,13.07,44.16,31.089999999999996,0,False,True,True
93906,2022,CAASPP,True,False,True,21,33.63,27.3,29.88,31.92,9.09,38.72,29.63,0,False,True,True
93906,2023,CAASPP,True,False,True,22,31.11,25.37,28.24,30.62,8.71,38.16,29.449999999999996,0,False,True,True
93906,2024,CAASPP,True,False,True,21,31.96,26.51,29.05,31.1,18.61,39.06,20.450000000000003,0,False,True,True
93907,2012,CST,False,True,True,8,41.48,49.32,42.12,40.44,7.75,72.39,64.64,3846,True,False,True
93907,2013,CST,False,True,True,8,36.04,50.04,39.0,40.17,4.0,66.19,62.19,3824,True,False,True
93907,2014,INTERPOLATED,False,False,False,8,37.39,40.83,37.1,36.46,15.5,58.84,43.34,1912,True,False,True
93907,2015,CAASPP,True,False,True,8,38.75,31.62,35.19,32.75,27.0,51.5,24.5,0,False,True,True
93907,2016,CAASPP,True,False,True,7,40.43,33.57,37.0,36.0,14.5,62.0,47.5,0,False,True,True
93907,2017,CAASPP,True,False,True,8,37.28,39.62,38.19,37.04,28.04,53.96,25.92,0,False,True,True
93907,2018,CAASPP,True,False,True,8,32.97,34.14,33.56,34.34,14.06,51.58,37.519999999999996,0,False,True,True
93907,2019,CAASPP,True,False,True,9,36.57,37.58,36.49,35.88,26.92,48.46,21.54,0,False,True,True
93907,2020,INTERPOLATED,False,False,False,5,37.28,34.44,35.58,35.27,30.79,41.56,10.770000000000003,0,False,True,True
93907,2021,CAASPP,True,False,True,1,38.0,31.31,34.66,34.66,34.66,34.66,0.0,0,False,True,True
93907,2022,CAASPP,True,False,True,9,29.27,30.17,29.72,31.26,9.1,43.33,34.23,0,False,True,True
93907,2023,CAASPP,True,False,True,9,31.62,31.54,30.62,29.51,14.29,50.0,35.71,0,False,True,True
93907,2024,CAASPP,True,False,True,8,32.96,35.97,34.46,33.06,27.96,46.88,18.92,0,False,True,True
93908,2012,CST,False,True,True,4,81.89,72.46,77.17,78.25,70.22,81.98,11.760000000000005,1921,True,False,True
93908,2013,CST,False,True,True,4,77.18,70.99,74.08,75.41,65.87,79.63,13.759999999999991,1948,True,False,True
93908,2014,INTERPOLATED,False,False,False,4,62.69,59.8,61.24,63.46,52.94,67.82,14.879999999999995,974,True,False,True
93908,2015,CAASPP,True,False,True,5,48.2,48.6,48.4,51.5,40.0,56.0,16.0,0,False,True,True
93908,2016,CAASPP,True,False,True,5,51.6,55.4,53.5,53.5,47.5,60.0,12.5,0,False,True,True
93908,2017,CAASPP,True,False,True,5,54.64,60.05,57.34,59.19,47.24,62.74,15.5,0,False,True,True
93908,2018,CAASPP,True,False,True,5,48.48,58.56,53.52,53.57,50.02,56.52,6.5,0,False,True,True
93908,2019,CAASPP,True,False,True,5,49.22,56.36,52.79,53.59,47.76,55.56,7.800000000000004,0,False,True,True
93908,2020,INTERPOLATED,False,False,False,3,46.94,52.36,49.66,50.06,47.14,51.04,3.8999999999999986,0,False,True,True
93908,2021,CAASPP,True,False,True,1,44.66,48.37,46.52,46.52,46.52,46.52,0.0,0,False,True,True
93908,2022,CAASPP,True,False,True,5,47.69,52.0,49.84,52.39,40.47,56.02,15.550000000000004,0,False,True,True
93908,2023,CAASPP,True,False,True,5,51.64,50.04,50.84,52.74,40.48,63.38,22.900000000000006,0,False,True,True
93908,2024,CAASPP,True,False,True,5,50.15,53.06,51.61,50.3,43.75,58.39,14.64,0,False,True,True
93920,2012,CST,False,True,True,1,77.5,86.5,82.0,82.0,82.0,82.0,0.0,44,True,False,True
93920,2015,CAASPP,True,False,True,1,27.0,54.0,40.5,40.5,40.5,40.5,0.0,0,False,True,True
93920,2016,CAASPP,True,False,True,1,51.0,41.0,46.0,46.0,46.0,46.0,0.0,0,False,True,True
93920,2017,CAASPP,True,False,True,1,60.6,50.0,55.3,55.3,55.3,55.3,0.0,0,False,True,True
93920,2018,CAASPP,True,False,True,1,50.0,37.51,43.76,43.76,43.76,43.76,0.0,0,False,True,True
93920,2019,CAASPP,True,False,True,1,37.5,33.33,35.42,35.42,35.42,35.42,0.0,0,False,True,True
93920,2020,INTERPOLATED,False,False,False,1,51.25,41.66,46.46,46.46,46.46,46.46,0.0,0,False,True,True
93920,2021,CAASPP,True,False,True,1,65.0,50.0,57.5,57.5,57.5,57.5,0.0,0,False,True,True
93920,2022,CAASPP,True,False,True,1,61.91,42.86,52.38,52.38,52.38,52.38,0.0,0,False,True,True
93920,2023,CAASPP,True,False,True,1,55.0,45.0,50.0,50.0,50.0,50.0,0.0,0,False,True,True
93920,2024,CAASPP,True,False,True,1,43.48,43.48,43.48,43.48,43.48,43.48,0.0,0,False,True,True
93923,2012,CST,False,True,True,2,84.08,92.73,84.78,84.78,78.24,91.33,13.090000000000003,1257,True,False,True
93923,2013,CST,False,True,True,2,83.5,91.83,85.21,85.21,82.03,88.4,6.3700000000000045,1265,True,False,True
93923,2014,INTERPOLATED,False,False,False,2,72.0,75.91,72.73,72.73,69.26,76.2,6.939999999999998,632,True,False,True
93923,2015,CAASPP,True,False,True,2,60.5,60.0,60.25,60.25,56.5,64.0,7.5,0,False,True,True
93923,2016,CAASPP,True,False,True,2,69.0,62.0,65.5,65.5,64.5,66.5,2.0,0,False,True,True
93923,2017,CAASPP,True,False,True,2,66.62,60.16,63.39,63.39,61.11,65.67,4.560000000000002,0,False,True,True
93923,2018,CAASPP,True,False,True,2,64.86,60.14,62.5,62.5,58.67,66.33,7.659999999999997,0,False,True,True
93923,2019,CAASPP,True,False,True,2,70.28,64.92,67.6,67.6,65.19,70.0,4.810000000000002,0,False,True,True
93923,2020,INTERPOLATED,False,False,False,2,67.04,61.0,64.02,64.02,62.16,65.88,3.719999999999999,0,False,True,True
93923,2021,CAASPP,True,False,True,2,63.8,57.08,60.44,60.44,59.12,61.76,2.6400000000000006,0,False,True,True
93923,2022,CAASPP,True,False,True,2,59.51,54.42,56.97,56.97,56.76,57.18,0.4200000000000017,0,False,True,True
93923,2023,CAASPP,True,False,True,2,63.08,57.24,60.16,60.16,53.82,66.5,12.68,0,False,True,True
93923,2024,CAASPP,True,False,True,2,60.16,58.54,59.35,59.35,55.68,63.02,7.340000000000003,0,False,True,True
93924,2012,CST,False,True,True,1,84.22,88.48,86.35,86.35,86.35,86.35,0.0,533,True,False,True
93924,2013,CST,False,True,True,1,83.98,86.87,85.43,85.43,85.43,85.43,0.0,525,True,False,True
93924,2014,INTERPOLATED,False,False,False,1,72.99,74.44,73.72,73.72,73.72,73.72,0.0,262,True,False,True
93924,2015,CAASPP,True,False,True,1,62.0,62.0,62.0,62.0,62.0,62.0,0.0,0,False,True,True
93924,2016,CAASPP,True,False,True,1,71.0,60.0,65.5,65.5,65.5,65.5,0.0,0,False,True,True
93924,2017,CAASPP,True,False,True,1,66.9,53.93,60.42,60.42,60.42,60.42,0.0,0,False,True,True
93924,2018,CAASPP,True,False,True,1,61.56,54.85,58.2,58.2,58.2,58.2,0.0,0,False,True,True
93924,2019,CAASPP,True,False,True,1,65.9,59.0,62.45,62.45,62.45,62.45,0.0,0,False,True,True
93924,2020,INTERPOLATED,False,False,False,1,61.46,56.49,58.98,58.98,58.98,58.98,0.0,0,False,True,True
93924,2021,CAASPP,True,False,True,1,57.02,53.98,55.5,55.5,55.5,55.5,0.0,0,False,True,True
93924,2022,CAASPP,True,False,True,1,62.32,58.22,60.27,60.27,60.27,60.27,0.0,0,False,True,True
93924,2023,CAASPP,True,False,True,1,69.13,67.39,68.26,68.26,68.26,68.26,0.0,0,False,True,True
93924,2024,CAASPP,True,False,True,1,65.38,60.38,62.88,62.88,62.88,62.88,0.0,0,False,True,True
93925,2012,CST,False,True,True,1,40.57,52.31,46.44,46.44,46.44,46.44,0.0,472,True,False,True
93925,2013,CST,False,True,True,1,44.57,54.4,49.48,49.48,49.48,49.48,0.0,492,True,False,True
93925,2014,INTERPOLATED,False,False,False,1,38.28,48.7,43.49,43.49,43.49,43.49,0.0,246,True,False,True
93925,2015,CAASPP,True,False,True,1,32.0,43.0,37.5,37.5,37.5,37.5,0.0,0,False,True,True
93925,2016,CAASPP,True,False,True,1,37.0,38.0,37.5,37.5,37.5,37.5,0.0,0,False,True,True
93925,2017,CAASPP,True,False,True,1,39.82,43.75,41.78,41.78,41.78,41.78,0.0,0,False,True,True
93925,2018,CAASPP,True,False,True,1,45.86,44.45,45.16,45.16,45.16,45.16,0.0,0,False,True,True
93925,2019,CAASPP,True,False,True,1,39.6,44.5,42.05,42.05,42.05,42.05,0.0,0,False,True,True
93925,2022,CAASPP,True,False,True,1,41.24,36.36,38.8,38.8,38.8,38.8,0.0,0,False,True,True
93925,2023,CAASPP,True,False,True,1,40.11,34.62,37.36,37.36,37.36,37.36,0.0,0,False,True,True
93925,2024,CAASPP,True,False,True,1,46.39,43.37,44.88,44.88,44.88,44.88,0.0,0,False,True,True
93926,2012,CST,False,True,True,4,27.96,46.36,29.87,36.3,0.0,46.89,46.89,2651,True,False,True
93926,2013,CST,False,True,True,4,23.85,47.18,27.37,33.85,0.0,41.77,41.77,2780,True,False,True
93926,2014,INTERPOLATED,False,False,False,4,26.8,40.75,28.0,33.67,3.5,41.14,37.64,1390,True,False,True
93926,2015,CAASPP,True,False,True,4,29.75,34.33,28.62,33.5,7.0,40.5,33.5,0,False,True,True
93926,2016,CAASPP,True,False,True,4,36.33,27.25,29.0,33.5,14.0,35.0,21.0,0,False,True,True
93926,2017,CAASPP,True,False,True,4,37.72,27.92,32.82,36.17,21.7,37.22,15.52,0,False,True,True
93926,2018,CAASPP,True,False,True,4,37.6,24.81,31.2,30.72,21.42,41.96,20.54,0,False,True,True
93926,2019,CAASPP,True,False,True,4,32.21,29.47,29.03,29.9,15.0,41.31,26.310000000000002,0,False,True,True
93926,2020,INTERPOLATED,False,False,False,3,32.02,28.52,29.36,29.8,20.45,37.4,16.95,0,False,True,True
93926,2021,CAASPP,True,False,True,2,31.83,27.58,29.7,29.7,25.9,33.5,7.600000000000001,0,False,True,True
93926,2022,CAASPP,True,False,True,3,34.88,27.13,31.01,29.94,26.81,36.28,9.470000000000002,0,False,True,True
93926,2023,CAASPP,True,False,True,3,34.87,27.11,30.99,31.1,28.0,33.88,5.880000000000003,0,False,True,True
93926,2024,CAASPP,True,False,True,3,33.53,30.65,32.09,31.38,29.92,34.98,5.059999999999995,0,False,True,True
93927,2012,CST,False,True,True,7,28.24,44.58,32.99,36.12,8.7,40.74,32.040000000000006,4486,True,False,True
93927,2013,CST,False,True,True,6,37.38,50.5,42.35,40.98,28.42,63.0,34.58,4716,True,False,True
93927,2014,INTERPOLATED,False,False,False,6,34.29,38.75,35.72,35.24,26.71,48.0,21.29,2358,True,False,True
93927,2015,CAASPP,True,False,True,5,31.2,27.0,29.1,29.5,25.0,33.0,8.0,0,False,True,True
93927,2016,CAASPP,True,False,True,5,33.2,31.2,32.2,33.5,26.0,35.0,9.0,0,False,True,True
93927,2017,CAASPP,True,False,True,5,33.09,30.19,31.64,31.23,27.0,37.82,10.82,0,False,True,True
93927,2018,CAASPP,True,False,True,5,30.98,31.07,31.02,30.7,26.01,37.74,11.73,0,False,True,True
93927,2019,CAASPP,True,False,True,6,35.83,32.79,34.31,35.16,27.14,38.69,11.549999999999997,0,False,True,True
93927,2020,INTERPOLATED,False,False,False,4,38.98,26.79,32.89,33.31,29.3,35.08,5.779999999999998,0,False,True,True
93927,2021,CAASPP,True,False,True,1,42.13,20.79,31.46,31.46,31.46,31.46,0.0,0,False,True,True
93927,2022,CAASPP,True,False,True,7,32.3,27.29,29.8,29.65,25.48,33.84,8.360000000000003,0,False,True,True
93927,2023,CAASPP,True,False,True,7,32.53,26.36,28.31,31.25,16.67,33.7,17.03,0,False,True,True
93927,2024,CAASPP,True,False,True,6,33.12,26.67,29.89,30.73,23.24,34.44,11.2,0,False,True,True
93930,2012,CST,False,True,True,6,38.5,54.1,41.28,43.43,5.0,61.72,56.72,3793,True,False,True
93930,2013,CST,False,True,True,6,35.24,59.4,40.85,44.72,0.0,64.86,64.86,3853,True,False,True
93930,2014,INTERPOLATED,False,False,False,6,37.98,47.2,39.5,40.61,17.0,55.18,38.18,1926,True,False,True
93930,2015,CAASPP,True,False,True,7,40.71,35.0,38.14,36.5,34.0,45.5,11.5,0,False,True,True
93930,2016,CAASPP,True,False,True,7,37.57,38.67,36.57,36.0,17.0,53.0,36.0,0,False,True,True
93930,2017,CAASPP,True,False,True,9,32.3,30.52,30.31,33.8,9.09,47.22,38.129999999999995,0,False,True,True
93930,2018,CAASPP,True,False,True,9,35.69,32.68,32.27,35.15,9.09,56.07,46.980000000000004,0,False,True,True
93930,2019,CAASPP,True,False,True,8,36.24,38.29,35.93,37.97,27.27,44.0,16.73,0,False,True,True
93930,2020,INTERPOLATED,False,False,False,6,44.26,34.62,38.77,38.58,26.44,52.0,25.56,0,False,True,True
93930,2021,CAASPP,True,False,True,3,52.28,30.94,41.61,39.2,25.62,60.0,34.379999999999995,0,False,True,True
93930,2022,CAASPP,True,False,True,9,34.25,28.45,31.35,31.22,15.91,58.34,42.43000000000001,0,False,True,True
93930,2023,CAASPP,True,False,True,8,35.53,28.15,31.84,32.56,12.9,50.0,37.1,0,False,True,True
93930,2024,CAASPP,True,False,True,8,34.09,26.21,30.15,33.4,15.41,39.14,23.73,0,False,True,True
93932,2012,CST,False,True,True,1,68.52,59.42,63.97,63.97,63.97,63.97,0.0,230,True,False,True
93932,2013,CST,False,True,True,1,54.77,54.57,54.67,54.67,54.67,54.67,0.0,251,True,False,True
93932,2014,INTERPOLATED,False,False,False,1,47.39,49.78,48.58,48.58,48.58,48.58,0.0,126,True,False,True
93932,2015,CAASPP,True,False,True,1,40.0,45.0,42.5,42.5,42.5,42.5,0.0,0,False,True,True
93932,2016,CAASPP,True,False,True,1,36.0,40.0,38.0,38.0,38.0,38.0,0.0,0,False,True,True
93932,2017,CAASPP,True,False,True,1,29.73,30.63,30.18,30.18,30.18,30.18,0.0,0,False,True,True
93932,2018,CAASPP,True,False,True,1,33.69,34.06,33.88,33.88,33.88,33.88,0.0,0,False,True,True
93932,2019,CAASPP,True,False,True,1,44.3,37.97,41.14,41.14,41.14,41.14,0.0,0,False,True,True
93932,2022,CAASPP,True,False,True,1,30.0,32.23,31.12,31.12,31.12,31.12,0.0,0,False,True,True
93932,2023,CAASPP,True,False,True,1,27.78,37.78,32.78,32.78,32.78,32.78,0.0,0,False,True,True
93932,2024,CAASPP,True,False,True,1,32.3,47.37,39.83,39.83,39.83,39.83,0.0,0,False,True,True
93933,2012,CST,False,True,True,6,46.71,54.81,47.09,48.2,20.36,63.9,43.54,3384,True,False,True
93933,2013,CST,False,True,True,6,46.3,53.2,46.87,48.69,24.29,57.78,33.49,3111,True,False,True
93933,2014,INTERPOLATED,False,False,False,6,40.24,43.6,40.47,41.97,22.4,49.14,26.740000000000002,1556,True,False,True
93933,2015,CAASPP,True,False,True,6,34.17,34.0,34.08,35.25,20.5,40.5,20.0,0,False,True,True
93933,2016,CAASPP,True,False,True,6,35.5,35.83,35.67,36.5,26.5,41.5,15.0,0,False,True,True
93933,2017,CAASPP,True,False,True,6,37.58,34.42,36.0,38.0,28.12,41.33,13.209999999999997,0,False,True,True
93933,2018,CAASPP,True,False,True,6,38.3,35.43,36.86,35.02,31.96,49.81,17.85,0,False,True,True
93933,2019,CAASPP,True,False,True,6,37.58,30.96,34.27,31.54,28.2,43.0,14.8,0,False,True,True
93933,2022,CAASPP,True,False,True,6,38.99,28.15,33.57,33.77,29.67,36.66,6.989999999999995,0,False,True,True
93933,2023,CAASPP,True,False,True,6,36.65,29.87,33.26,34.09,22.54,40.49,17.950000000000003,0,False,True,True
93933,2024,CAASPP,True,False,True,6,38.4,30.97,34.68,34.85,23.72,42.87,19.15,0,False,True,True
93940,2012,CST,False,True,True,6,62.08,62.46,62.32,63.78,52.9,71.43,18.53000000000001,3677,True,False,True
93940,2013,CST,False,True,True,6,58.45,56.8,58.14,60.3,46.28,71.56,25.28,3840,True,False,True
93940,2014,INTERPOLATED,False,False,False,6,51.58,51.76,51.92,51.4,42.14,64.78,22.64,1920,True,False,True
93940,2015,CAASPP,True,False,True,7,44.71,46.71,45.71,42.5,38.0,58.0,20.0,0,False,True,True
93940,2016,CAASPP,True,False,True,7,46.43,49.71,48.07,51.5,39.0,54.0,15.0,0,False,True,True
93940,2017,CAASPP,True,False,True,7,45.9,43.77,44.84,46.32,33.52,58.62,25.099999999999994,0,False,True,True
93940,2018,CAASPP,True,False,True,7,46.11,49.02,47.57,48.42,35.38,55.05,19.669999999999995,0,False,True,True
93940,2019,CAASPP,True,False,True,7,46.85,48.21,47.53,48.5,34.68,52.92,18.240000000000002,0,False,True,True
93940,2020,INTERPOLATED,False,False,False,4,44.28,46.09,45.18,45.67,38.76,47.88,9.120000000000005,0,False,True,True
93940,2021,CAASPP,True,False,True,1,41.7,43.97,42.84,42.84,42.84,42.84,0.0,0,False,True,True
93940,2022,CAASPP,True,False,True,7,46.77,42.67,44.72,46.33,36.18,52.01,15.829999999999998,0,False,True,True
93940,2023,CAASPP,True,False,True,6,47.47,43.09,45.28,46.29,39.23,49.4,10.170000000000002,0,False,True,True
93940,2024,CAASPP,True,False,True,5,46.37,42.05,44.21,43.05,41.59,47.9,6.309999999999995,0,False,True,True
93950,2012,CST,False,True,True,5,80.17,75.27,78.19,79.75,72.22,85.69,13.469999999999999,2502,True,False,True
93950,2013,CST,False,True,True,6,66.91,76.85,66.96,74.64,18.0,84.05,66.05,2695,True,False,True
93950,2014,INTERPOLATED,False,False,False,6,60.36,65.03,60.23,63.82,33.75,70.28,36.53,1348,True,False,True
93950,2015,CAASPP,True,False,True,5,53.8,53.2,53.5,53.0,49.5,56.5,7.0,0,False,True,True
93950,2016,CAASPP,True,False,True,5,57.8,57.0,57.4,57.0,54.5,61.5,7.0,0,False,True,True
93950,2017,CAASPP,True,False,True,5,54.58,54.65,54.62,53.48,52.32,59.18,6.859999999999999,0,False,True,True
93950,2018,CAASPP,True,False,True,5,54.56,57.1,55.83,53.56,51.46,62.47,11.009999999999998,0,False,True,True
93950,2019,CAASPP,True,False,True,5,60.06,56.55,58.31,58.69,49.02,70.18,21.160000000000004,0,False,True,True
93950,2020,INTERPOLATED,False,False,False,3,54.42,52.97,53.7,53.88,49.05,59.63,10.580000000000005,0,False,True,True
93950,2021,CAASPP,True,False,True,1,48.78,49.39,49.08,49.08,49.08,49.08,0.0,0,False,True,True
93950,2022,CAASPP,True,False,True,5,55.85,52.93,54.39,53.08,50.09,61.99,11.899999999999999,0,False,True,True
93950,2023,CAASPP,True,False,True,5,54.31,51.86,53.08,53.34,48.44,58.59,10.150000000000006,0,False,True,True
93950,2024,CAASPP,True,False,True,5,58.25,56.01,57.13,54.74,48.35,69.32,20.96999999999999,0,False,True,True
93954,2015,CAASPP,True,False,True,1,25.0,28.0,26.5,26.5,26.5,26.5,0.0,0,False,True,True
93954,2016,CAASPP,True,False,True,1,37.0,28.0,32.5,32.5,32.5,32.5,0.0,0,False,True,True
93954,2017,CAASPP,True,False,True,1,33.34,38.46,35.9,35.9,35.9,35.9,0.0,0,False,True,True
93954,2018,CAASPP,True,False,True,1,34.89,46.51,40.7,40.7,40.7,40.7,0.0,0,False,True,True
93954,2019,CAASPP,True,False,True,1,34.78,32.61,33.7,33.7,33.7,33.7,0.0,0,False,True,True
93954,2020,INTERPOLATED,False,False,False,1,33.67,33.75,33.71,33.71,33.71,33.71,0.0,0,False,True,True
93954,2021,CAASPP,True,False,True,1,32.56,34.89,33.72,33.72,33.72,33.72,0.0,0,False,True,True
93954,2022,CAASPP,True,False,True,1,36.0,24.0,30.0,30.0,30.0,30.0,0.0,0,False,True,True
93954,2023,CAASPP,True,False,True,1,34.78,38.3,36.54,36.54,36.54,36.54,0.0,0,False,True,True
93954,2024,CAASPP,True,False,True,1,32.65,29.17,30.91,30.91,30.91,30.91,0.0,0,False,True,True
93955,2012,CST,False,True,True,10,38.96,50.57,40.21,40.66,8.0,74.43,66.43,5726,True,False,True
93955,2013,CST,False,True,True,9,39.02,48.16,40.92,42.16,2.0,68.69,66.69,5811,True,False,True
93955,2014,INTERPOLATED,False,False,False,9,38.4,43.02,39.38,40.08,11.75,62.1,50.35,2906,True,False,True
93955,2015,CAASPP,True,False,True,9,37.78,37.89,37.83,38.0,21.5,55.5,34.0,0,False,True,True
93955,2016,CAASPP,True,False,True,10,40.6,40.5,40.55,41.75,17.0,55.0,38.0,0,False,True,True
93955,2017,CAASPP,True,False,True,11,35.45,38.19,35.99,34.8,15.31,54.51,39.199999999999996,0,False,True,True
93955,2018,CAASPP,True,False,True,10,37.78,36.27,37.03,40.48,10.76,52.28,41.52,0,False,True,True
