city,county,year,minimum_wage_year_start,minimum_wage_annual_avg,ordinance_type,minimum_wage_backfilled,minimum_wage_source_detail
Fillmore,Ventura,2018,11.0,11.0,State Law,False,input_minimum_wage_updated
Fillmore,Ventura,2019,12.0,12.0,State Law,False,input_minimum_wage_updated
Fillmore,Ventura,2020,13.0,13.0,State Law,False,input_minimum_wage_updated
Fillmore,Ventura,2021,14.0,14.0,State Law,False,input_minimum_wage_updated
Fillmore,Ventura,2022,15.0,15.0,State Law,False,input_minimum_wage_updated
Fillmore,Ventura,2023,15.5,15.5,State Law,False,input_minimum_wage_updated
Fillmore,Ventura,2024,16.0,16.0,State Law,False,input_minimum_wage_updated
Fillmore,Ventura,2025,16.5,16.5,State Law,False,input_minimum_wage_updated
Fillmore,Ventura,2026,16.9,16.9,State Law,False,input_minimum_wage_updated
Moorpark,Ventura,2012,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Moorpark,Ventura,2013,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Moorpark,Ventura,2014,8.0,8.504109589041096,State Law,True,state_law_backfill_pre_input_years
Moorpark,Ventura,2015,9.0,9.0,State Law,True,state_law_backfill_pre_input_years
Moorpark,Ventura,2016,10.0,10.0,State Law,False,input_minimum_wage_updated
Moorpark,Ventura,2017,10.5,10.5,State Law,False,input_minimum_wage_updated
Moorpark,Ventura,2018,11.0,11.0,State Law,False,input_minimum_wage_updated
Moorpark,Ventura,2019,12.0,12.0,State Law,False,input_minimum_wage_updated
Moorpark,Ventura,2020,13.0,13.0,State Law,False,input_minimum_wage_updated
Moorpark,Ventura,2021,14.0,14.0,State Law,False,input_minimum_wage_updated
Moorpark,Ventura,2022,15.0,15.0,State Law,False,input_minimum_wage_updated
Moorpark,Ventura,2023,15.5,15.5,State Law,False,input_minimum_wage_updated
Moorpark,Ventura,2024,16.0,16.0,State Law,False,input_minimum_wage_updated
Moorpark,Ventura,2025,16.5,16.5,State Law,False,input_minimum_wage_updated
Moorpark,Ventura,2026,16.9,16.9,State Law,False,input_minimum_wage_updated
Ojai,Ventura,2012,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Ojai,Ventura,2013,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Ojai,Ventura,2014,8.0,8.504109589041096,State Law,True,state_law_backfill_pre_input_years
Ojai,Ventura,2015,9.0,9.0,State Law,True,state_law_backfill_pre_input_years
Ojai,Ventura,2016,10.0,10.0,State Law,False,input_minimum_wage_updated
Ojai,Ventura,2017,10.5,10.5,State Law,False,input_minimum_wage_updated
Ojai,Ventura,2018,11.0,11.0,State Law,False,input_minimum_wage_updated
Ojai,Ventura,2019,12.0,12.0,State Law,False,input_minimum_wage_updated
Ojai,Ventura,2020,13.0,13.0,State Law,False,input_minimum_wage_updated
Ojai,Ventura,2021,14.0,14.0,State Law,False,input_minimum_wage_updated
Ojai,Ventura,2022,15.0,15.0,State Law,False,input_minimum_wage_updated
Ojai,Ventura,2023,15.5,15.5,State Law,False,input_minimum_wage_updated
Ojai,Ventura,2024,16.0,16.0,State Law,False,input_minimum_wage_updated
Ojai,Ventura,2025,16.5,16.5,State Law,False,input_minimum_wage_updated
Ojai,Ventura,2026,16.9,16.9,State Law,False,input_minimum_wage_updated
Oxnard,Ventura,2012,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Oxnard,Ventura,2013,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Oxnard,Ventura,2014,8.0,8.504109589041096,State Law,True,state_law_backfill_pre_input_years
Oxnard,Ventura,2015,9.0,9.0,State Law,True,state_law_backfill_pre_input_years
Oxnard,Ventura,2016,10.0,10.0,State Law,False,input_minimum_wage_updated
Oxnard,Ventura,2017,10.5,10.5,State Law,False,input_minimum_wage_updated
Oxnard,Ventura,2018,11.0,11.0,State Law,False,input_minimum_wage_updated
Oxnard,Ventura,2019,12.0,12.0,State Law,False,input_minimum_wage_updated
Oxnard,Ventura,2020,13.0,13.0,State Law,False,input_minimum_wage_updated
Oxnard,Ventura,2021,14.0,14.0,State Law,False,input_minimum_wage_updated
Oxnard,Ventura,2022,15.0,15.0,State Law,False,input_minimum_wage_updated
Oxnard,Ventura,2023,15.5,15.5,State Law,False,input_minimum_wage_updated
Oxnard,Ventura,2024,16.0,16.0,State Law,False,input_minimum_wage_updated
Oxnard,Ventura,2025,16.5,16.5,State Law,False,input_minimum_wage_updated
Oxnard,Ventura,2026,16.9,16.9,State Law,False,input_minimum_wage_updated
Port Hueneme,Ventura,2012,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Port Hueneme,Ventura,2013,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Port Hueneme,Ventura,2014,8.0,8.504109589041096,State Law,True,state_law_backfill_pre_input_years
Port Hueneme,Ventura,2015,9.0,9.0,State Law,True,state_law_backfill_pre_input_years
Port Hueneme,Ventura,2016,10.0,10.0,State Law,False,input_minimum_wage_updated
Port Hueneme,Ventura,2017,10.5,10.5,State Law,False,input_minimum_wage_updated
Port Hueneme,Ventura,2018,11.0,11.0,State Law,False,input_minimum_wage_updated
Port Hueneme,Ventura,2019,12.0,12.0,State Law,False,input_minimum_wage_updated
Port Hueneme,Ventura,2020,13.0,13.0,State Law,False,input_minimum_wage_updated
Port Hueneme,Ventura,2021,14.0,14.0,State Law,False,input_minimum_wage_updated
Port Hueneme,Ventura,2022,15.0,15.0,State Law,False,input_minimum_wage_updated
Port Hueneme,Ventura,2023,15.5,15.5,State Law,False,input_minimum_wage_updated
Port Hueneme,Ventura,2024,16.0,16.0,State Law,False,input_minimum_wage_updated
Port Hueneme,Ventura,2025,16.5,16.5,State Law,False,input_minimum_wage_updated
Port Hueneme,Ventura,2026,16.9,16.9,State Law,False,input_minimum_wage_updated
Santa Paula,Ventura,2012,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Santa Paula,Ventura,2013,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Santa Paula,Ventura,2014,8.0,8.504109589041096,State Law,True,state_law_backfill_pre_input_years
Santa Paula,Ventura,2015,9.0,9.0,State Law,True,state_law_backfill_pre_input_years
Santa Paula,Ventura,2016,10.0,10.0,State Law,False,input_minimum_wage_updated
Santa Paula,Ventura,2017,10.5,10.5,State Law,False,input_minimum_wage_updated
Santa Paula,Ventura,2018,11.0,11.0,State Law,False,input_minimum_wage_updated
Santa Paula,Ventura,2019,12.0,12.0,State Law,False,input_minimum_wage_updated
Santa Paula,Ventura,2020,13.0,13.0,State Law,False,input_minimum_wage_updated
Santa Paula,Ventura,2021,14.0,14.0,State Law,False,input_minimum_wage_updated
Santa Paula,Ventura,2022,15.0,15.0,State Law,False,input_minimum_wage_updated
Santa Paula,Ventura,2023,15.5,15.5,State Law,False,input_minimum_wage_updated
Santa Paula,Ventura,2024,16.0,16.0,State Law,False,input_minimum_wage_updated
Santa Paula,Ventura,2025,16.5,16.5,State Law,False,input_minimum_wage_updated
Santa Paula,Ventura,2026,16.9,16.9,State Law,False,input_minimum_wage_updated
Simi Valley,Ventura,2012,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Simi Valley,Ventura,2013,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Simi Valley,Ventura,2014,8.0,8.504109589041096,State Law,True,state_law_backfill_pre_input_years
Simi Valley,Ventura,2015,9.0,9.0,State Law,True,state_law_backfill_pre_input_years
Simi Valley,Ventura,2016,10.0,10.0,State Law,False,input_minimum_wage_updated
Simi Valley,Ventura,2017,10.5,10.5,State Law,False,input_minimum_wage_updated
Simi Valley,Ventura,2018,11.0,11.0,State Law,False,input_minimum_wage_updated
Simi Valley,Ventura,2019,12.0,12.0,State Law,False,input_minimum_wage_updated
Simi Valley,Ventura,2020,13.0,13.0,State Law,False,input_minimum_wage_updated
Simi Valley,Ventura,2021,14.0,14.0,State Law,False,input_minimum_wage_updated
Simi Valley,Ventura,2022,15.0,15.0,State Law,False,input_minimum_wage_updated
Simi Valley,Ventura,2023,15.5,15.5,State Law,False,input_minimum_wage_updated
Simi Valley,Ventura,2024,16.0,16.0,State Law,False,input_minimum_wage_updated
Simi Valley,Ventura,2025,16.5,16.5,State Law,False,input_minimum_wage_updated
Simi Valley,Ventura,2026,16.9,16.9,State Law,False,input_minimum_wage_updated
Thousand Oaks,Ventura,2012,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Thousand Oaks,Ventura,2013,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Thousand Oaks,Ventura,2014,8.0,8.504109589041096,State Law,True,state_law_backfill_pre_input_years
Thousand Oaks,Ventura,2015,9.0,9.0,State Law,True,state_law_backfill_pre_input_years
Thousand Oaks,Ventura,2016,10.0,10.0,State Law,False,input_minimum_wage_updated
Thousand Oaks,Ventura,2017,10.5,10.5,State Law,False,input_minimum_wage_updated
Thousand Oaks,Ventura,2018,11.0,11.0,State Law,False,input_minimum_wage_updated
Thousand Oaks,Ventura,2019,12.0,12.0,State Law,False,input_minimum_wage_updated
Thousand Oaks,Ventura,2020,13.0,13.0,State Law,False,input_minimum_wage_updated
Thousand Oaks,Ventura,2021,14.0,14.0,State Law,False,input_minimum_wage_updated
Thousand Oaks,Ventura,2022,15.0,15.0,State Law,False,input_minimum_wage_updated
Thousand Oaks,Ventura,2023,15.5,15.5,State Law,False,input_minimum_wage_updated
Thousand Oaks,Ventura,2024,16.0,16.0,State Law,False,input_minimum_wage_updated
Thousand Oaks,Ventura,2025,16.5,16.5,State Law,False,input_minimum_wage_updated
Thousand Oaks,Ventura,2026,16.9,16.9,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Ventura,2012,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Unincorporated / Other,Ventura,2013,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Unincorporated / Other,Ventura,2014,8.0,8.504109589041096,State Law,True,state_law_backfill_pre_input_years
Unincorporated / Other,Ventura,2015,9.0,9.0,State Law,True,state_law_backfill_pre_input_years
Unincorporated / Other,Ventura,2016,10.0,10.0,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Ventura,2017,10.5,10.5,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Ventura,2018,11.0,11.0,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Ventura,2019,12.0,12.0,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Ventura,2020,13.0,13.0,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Ventura,2021,14.0,14.0,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Ventura,2022,15.0,15.0,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Ventura,2023,15.5,15.5,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Ventura,2024,16.0,16.0,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Ventura,2025,16.5,16.5,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Ventura,2026,16.9,16.9,State Law,False,input_minimum_wage_updated
Ventura,Ventura,2012,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Ventura,Ventura,2013,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Ventura,Ventura,2014,8.0,8.504109589041096,State Law,True,state_law_backfill_pre_input_years
Ventura,Ventura,2015,9.0,9.0,State Law,True,state_law_backfill_pre_input_years
Ventura,Ventura,2016,10.0,10.0,State Law,False,input_minimum_wage_updated
Ventura,Ventura,2017,10.5,10.5,State Law,False,input_minimum_wage_updated
Ventura,Ventura,2018,11.0,11.0,State Law,False,input_minimum_wage_updated
Ventura,Ventura,2019,12.0,12.0,State Law,False,input_minimum_wage_updated
Ventura,Ventura,2020,13.0,13.0,State Law,False,input_minimum_wage_updated
Ventura,Ventura,2021,14.0,14.0,State Law,False,input_minimum_wage_updated
Ventura,Ventura,2022,15.0,15.0,State Law,False,input_minimum_wage_updated
Ventura,Ventura,2023,15.5,15.5,State Law,False,input_minimum_wage_updated
Ventura,Ventura,2024,16.0,16.0,State Law,False,input_minimum_wage_updated
Ventura,Ventura,2025,16.5,16.5,State Law,False,input_minimum_wage_updated
Ventura,Ventura,2026,16.9,16.9,State Law,False,input_minimum_wage_updated
Davis,Yolo,2012,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Davis,Yolo,2013,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Davis,Yolo,2014,8.0,8.504109589041096,State Law,True,state_law_backfill_pre_input_years
Davis,Yolo,2015,9.0,9.0,State Law,True,state_law_backfill_pre_input_years
Davis,Yolo,2016,10.0,10.0,State Law,False,input_minimum_wage_updated
Davis,Yolo,2017,10.5,10.5,State Law,False,input_minimum_wage_updated
Davis,Yolo,2018,11.0,11.0,State Law,False,input_minimum_wage_updated
Davis,Yolo,2019,12.0,12.0,State Law,False,input_minimum_wage_updated
Davis,Yolo,2020,13.0,13.0,State Law,False,input_minimum_wage_updated
Davis,Yolo,2021,14.0,14.0,State Law,False,input_minimum_wage_updated
Davis,Yolo,2022,15.0,15.0,State Law,False,input_minimum_wage_updated
Davis,Yolo,2023,15.5,15.5,State Law,False,input_minimum_wage_updated
Davis,Yolo,2024,16.0,16.0,State Law,False,input_minimum_wage_updated
Davis,Yolo,2025,16.5,16.5,State Law,False,input_minimum_wage_updated
Davis,Yolo,2026,16.9,16.9,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Yolo,2012,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Unincorporated / Other,Yolo,2013,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Unincorporated / Other,Yolo,2014,8.0,8.504109589041096,State Law,True,state_law_backfill_pre_input_years
Unincorporated / Other,Yolo,2015,9.0,9.0,State Law,True,state_law_backfill_pre_input_years
Unincorporated / Other,Yolo,2016,10.0,10.0,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Yolo,2017,10.5,10.5,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Yolo,2018,11.0,11.0,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Yolo,2019,12.0,12.0,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Yolo,2020,13.0,13.0,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Yolo,2021,14.0,14.0,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Yolo,2022,15.0,15.0,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Yolo,2023,15.5,15.5,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Yolo,2024,16.0,16.0,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Yolo,2025,16.5,16.5,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Yolo,2026,16.9,16.9,State Law,False,input_minimum_wage_updated
West Sacramento,Yolo,2012,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
West Sacramento,Yolo,2013,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
West Sacramento,Yolo,2014,8.0,8.504109589041096,State Law,True,state_law_backfill_pre_input_years
West Sacramento,Yolo,2015,9.0,9.0,State Law,True,state_law_backfill_pre_input_years
West Sacramento,Yolo,2016,10.0,10.0,State Law,False,input_minimum_wage_updated
West Sacramento,Yolo,2017,10.5,10.5,State Law,False,input_minimum_wage_updated
West Sacramento,Yolo,2018,11.0,11.0,State Law,False,input_minimum_wage_updated
West Sacramento,Yolo,2019,12.0,12.0,State Law,False,input_minimum_wage_updated
West Sacramento,Yolo,2020,13.0,13.0,State Law,False,input_minimum_wage_updated
West Sacramento,Yolo,2021,14.0,14.0,State Law,False,input_minimum_wage_updated
West Sacramento,Yolo,2022,15.0,15.0,State Law,False,input_minimum_wage_updated
West Sacramento,Yolo,2023,15.5,15.5,State Law,False,input_minimum_wage_updated
West Sacramento,Yolo,2024,16.0,16.0,State Law,False,input_minimum_wage_updated
West Sacramento,Yolo,2025,16.5,16.5,State Law,False,input_minimum_wage_updated
West Sacramento,Yolo,2026,16.9,16.9,State Law,False,input_minimum_wage_updated
Winters,Yolo,2012,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Winters,Yolo,2013,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Winters,Yolo,2014,8.0,8.504109589041096,State Law,True,state_law_backfill_pre_input_years
Winters,Yolo,2015,9.0,9.0,State Law,True,state_law_backfill_pre_input_years
Winters,Yolo,2016,10.0,10.0,State Law,False,input_minimum_wage_updated
Winters,Yolo,2017,10.5,10.5,State Law,False,input_minimum_wage_updated
Winters,Yolo,2018,11.0,11.0,State Law,False,input_minimum_wage_updated
Winters,Yolo,2019,12.0,12.0,State Law,False,input_minimum_wage_updated
Winters,Yolo,2020,13.0,13.0,State Law,False,input_minimum_wage_updated
Winters,Yolo,2021,14.0,14.0,State Law,False,input_minimum_wage_updated
Winters,Yolo,2022,15.0,15.0,State Law,False,input_minimum_wage_updated
Winters,Yolo,2023,15.5,15.5,State Law,False,input_minimum_wage_updated
Winters,Yolo,2024,16.0,16.0,State Law,False,input_minimum_wage_updated
Winters,Yolo,2025,16.5,16.5,State Law,False,input_minimum_wage_updated
Winters,Yolo,2026,16.9,16.9,State Law,False,input_minimum_wage_updated
Woodland,Yolo,2012,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Woodland,Yolo,2013,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Woodland,Yolo,2014,8.0,8.504109589041096,State Law,True,state_law_backfill_pre_input_years
Woodland,Yolo,2015,9.0,9.0,State Law,True,state_law_backfill_pre_input_years
Woodland,Yolo,2016,10.0,10.0,State Law,False,input_minimum_wage_updated
Woodland,Yolo,2017,10.5,10.5,State Law,False,input_minimum_wage_updated
Woodland,Yolo,2018,11.0,11.0,State Law,False,input_minimum_wage_updated
Woodland,Yolo,2019,12.0,12.0,State Law,False,input_minimum_wage_updated
Woodland,Yolo,2020,13.0,13.0,State Law,False,input_minimum_wage_updated
Woodland,Yolo,2021,14.0,14.0,State Law,False,input_minimum_wage_updated
Woodland,Yolo,2022,15.0,15.0,State Law,False,input_minimum_wage_updated
Woodland,Yolo,2023,15.5,15.5,State Law,False,input_minimum_wage_updated
Woodland,Yolo,2024,16.0,16.0,State Law,False,input_minimum_wage_updated
Woodland,Yolo,2025,16.5,16.5,State Law,False,input_minimum_wage_updated
Woodland,Yolo,2026,16.9,16.9,State Law,False,input_minimum_wage_updated
Marysville,Yuba,2012,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Marysville,Yuba,2013,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Marysville,Yuba,2014,8.0,8.504109589041096,State Law,True,state_law_backfill_pre_input_years
Marysville,Yuba,2015,9.0,9.0,State Law,True,state_law_backfill_pre_input_years
Marysville,Yuba,2016,10.0,10.0,State Law,False,input_minimum_wage_updated
Marysville,Yuba,2017,10.5,10.5,State Law,False,input_minimum_wage_updated
Marysville,Yuba,2018,11.0,11.0,State Law,False,input_minimum_wage_updated
Marysville,Yuba,2019,12.0,12.0,State Law,False,input_minimum_wage_updated
Marysville,Yuba,2020,13.0,13.0,State Law,False,input_minimum_wage_updated
Marysville,Yuba,2021,14.0,14.0,State Law,False,input_minimum_wage_updated
Marysville,Yuba,2022,15.0,15.0,State Law,False,input_minimum_wage_updated
Marysville,Yuba,2023,15.5,15.5,State Law,False,input_minimum_wage_updated
Marysville,Yuba,2024,16.0,16.0,State Law,False,input_minimum_wage_updated
Marysville,Yuba,2025,16.5,16.5,State Law,False,input_minimum_wage_updated
